audit_id,operation_type,transaction_id,type_id,user_id,created_at,changed_by,account_number,recipient_number,amount,comment,status_id,legal_type_id,transaction_date,sender_bank_id,recipient_bank_id,recipient_tin,category_id,recipient_phone,new_legal_type_id,new_transaction_date,new_comment,new_amount,new_status_id,new_sender_bank_id,new_recipient_bank_id,new_recipient_tin,new_category_id,new_recipient_phone
1365,INSERT,2461,2,2,2025-05-12 19:18:36.375331,2,40817810000382544702,40817810000878832228,,,,,,,,,,,1,2024-08-06,Автотестовая транзакция,10009.32,2,4,3,23201078059,1,+78250981871
1366,INSERT,2462,2,2,2025-05-12 19:18:36.375331,2,40817810000675084438,40817810000694859705,,,,,,,,,,,2,2024-08-07,Автотестовая транзакция,10817.21,7,2,2,11083178579,5,81896341442
1367,INSERT,2463,1,1,2025-05-12 19:18:36.375331,1,40817810000980525056,40817810000517440100,,,,,,,,,,,1,2024-08-08,Автотестовая транзакция,28144.88,5,4,3,54676266583,11,+70221299801
1368,INSERT,2464,2,1,2025-05-12 19:18:36.375331,1,40817810000072404899,40817810000013781857,,,,,,,,,,,1,2024-08-09,Автотестовая транзакция,6463.45,5,5,5,46873601579,5,+70832797231
1369,INSERT,2465,2,2,2025-05-12 19:18:36.375331,2,40817810000402820308,40817810000691867228,,,,,,,,,,,2,2024-08-10,Автотестовая транзакция,40042.39,5,5,3,15972005502,11,89390678529
1370,INSERT,2466,2,1,2025-05-12 19:18:36.375331,1,40817810000619749828,40817810000329740010,,,,,,,,,,,1,2024-08-11,Автотестовая транзакция,7196.92,5,5,3,56977477319,8,+74195424349
1371,INSERT,2467,1,2,2025-05-12 19:18:36.375331,2,40817810000462792727,40817810000713172230,,,,,,,,,,,1,2024-08-12,Автотестовая транзакция,38037.41,5,4,1,52931380163,11,+74772261099
1372,INSERT,2468,2,2,2025-05-12 19:18:36.375331,2,40817810000565028814,40817810000472556077,,,,,,,,,,,2,2024-08-13,Автотестовая транзакция,34053.34,2,4,3,12508744098,7,+78700614211
1373,INSERT,2469,1,2,2025-05-12 19:18:36.375331,2,40817810000693850609,40817810000207837627,,,,,,,,,,,1,2024-08-14,Автотестовая транзакция,1716.28,2,2,4,77315381619,2,+74989436792
1374,INSERT,2470,1,1,2025-05-12 19:18:36.375331,1,40817810000722200976,40817810000153214915,,,,,,,,,,,2,2024-08-15,Автотестовая транзакция,45275.83,3,3,3,85076998724,3,+77942453954
1375,INSERT,2471,2,1,2025-05-12 19:18:36.375331,1,40817810000896435600,40817810000266295839,,,,,,,,,,,2,2024-08-16,Автотестовая транзакция,45729.42,4,4,4,63328934839,12,81103766039
1376,INSERT,2472,2,2,2025-05-12 19:18:36.375331,2,40817810000799368650,40817810000881022562,,,,,,,,,,,2,2024-08-17,Автотестовая транзакция,32066.67,1,3,3,89999968463,10,+75992035908
1377,INSERT,2473,1,1,2025-05-12 19:18:36.375331,1,40817810000986480967,40817810000625799058,,,,,,,,,,,2,2024-08-18,Автотестовая транзакция,34858.66,6,4,2,22524374745,9,84892659447
1378,INSERT,2474,2,1,2025-05-12 19:18:36.375331,1,40817810000439433369,40817810000436685043,,,,,,,,,,,2,2024-08-19,Автотестовая транзакция,3469.22,4,4,5,86379470849,1,80518641345
1379,INSERT,2475,2,2,2025-05-12 19:18:36.375331,2,40817810000354344893,40817810000422425335,,,,,,,,,,,1,2024-08-20,Автотестовая транзакция,26323.58,4,4,1,75827998351,8,+78859648585
1380,INSERT,2476,1,2,2025-05-12 19:18:36.375331,2,40817810000922043951,40817810000085618087,,,,,,,,,,,2,2024-08-21,Автотестовая транзакция,1419.76,2,2,2,43345611913,5,86746403759
1381,INSERT,2477,2,1,2025-05-12 19:18:36.375331,1,40817810000658466418,40817810000637470460,,,,,,,,,,,1,2024-08-22,Автотестовая транзакция,41230.18,2,3,1,48288124633,4,+76833039175
1382,INSERT,2478,2,1,2025-05-12 19:18:36.375331,1,40817810000676621155,40817810000080731048,,,,,,,,,,,1,2024-08-23,Автотестовая транзакция,49355.26,5,3,4,80761791534,6,84094448455
1383,INSERT,2479,1,1,2025-05-12 19:18:36.375331,1,40817810000961723307,40817810000631920446,,,,,,,,,,,2,2024-08-24,Автотестовая транзакция,16595.20,6,5,3,71290603314,5,88897389768
1384,INSERT,2480,2,2,2025-05-12 19:18:36.375331,2,40817810000580215380,40817810000258516461,,,,,,,,,,,1,2024-08-25,Автотестовая транзакция,50766.12,2,3,5,99996313044,12,89800306737
1385,INSERT,2481,1,1,2025-05-12 19:18:36.375331,1,40817810000077735628,40817810000675342149,,,,,,,,,,,2,2024-08-26,Автотестовая транзакция,44729.15,5,3,4,39905592749,10,89286023666
1386,INSERT,2482,1,1,2025-05-12 19:18:36.375331,1,40817810000949430834,40817810000960751908,,,,,,,,,,,2,2024-08-27,Автотестовая транзакция,15973.78,3,2,5,20194814872,3,81388668466
1387,INSERT,2483,2,1,2025-05-12 19:18:36.375331,1,40817810000449763581,40817810000793757026,,,,,,,,,,,1,2024-08-28,Автотестовая транзакция,46047.18,3,4,4,46337976656,9,+72269179327
1388,INSERT,2484,1,2,2025-05-12 19:18:36.375331,2,40817810000207551966,40817810000716017459,,,,,,,,,,,2,2024-08-29,Автотестовая транзакция,43757.31,5,1,2,99632435167,5,+77665836425
1389,INSERT,2485,2,1,2025-05-12 19:18:36.375331,1,40817810000763896617,40817810000275511022,,,,,,,,,,,2,2024-08-30,Автотестовая транзакция,33249.32,5,4,4,47738275264,2,+74166926768
1390,INSERT,2486,1,2,2025-05-12 19:18:36.375331,2,40817810000773264536,40817810000454526341,,,,,,,,,,,2,2024-08-31,Автотестовая транзакция,19911.87,5,3,2,33116148858,9,+74312410484
1391,INSERT,2487,2,2,2025-05-12 19:18:36.375331,2,40817810000420174628,40817810000436787872,,,,,,,,,,,2,2024-09-01,Автотестовая транзакция,5013.34,4,5,1,32188109748,4,85908986912
1392,INSERT,2488,2,2,2025-05-12 19:18:36.375331,2,40817810000969697710,40817810000781925525,,,,,,,,,,,1,2024-09-02,Автотестовая транзакция,34409.56,4,2,2,73462796118,10,88963605027
1393,INSERT,2489,1,2,2025-05-12 19:18:36.375331,2,40817810000453516402,40817810000191454796,,,,,,,,,,,2,2024-09-03,Автотестовая транзакция,1989.95,4,5,2,38404057573,9,+73744611061
1394,INSERT,2490,1,1,2025-05-12 19:18:36.375331,1,40817810000319243363,40817810000431913159,,,,,,,,,,,2,2024-09-04,Автотестовая транзакция,22373.67,6,4,2,57001293890,10,88422375272
1395,INSERT,2491,1,2,2025-05-12 19:18:36.375331,2,40817810000476824517,40817810000568596616,,,,,,,,,,,2,2024-09-05,Автотестовая транзакция,34631.40,5,4,1,29781174871,8,+71439497436
1396,INSERT,2492,1,2,2025-05-12 19:18:36.375331,2,40817810000956041723,40817810000229038076,,,,,,,,,,,1,2024-09-06,Автотестовая транзакция,18166.73,7,1,4,58682239403,12,89449392704
1397,INSERT,2493,2,1,2025-05-12 19:18:36.375331,1,40817810000315239284,40817810000425683757,,,,,,,,,,,2,2024-09-07,Автотестовая транзакция,25165.67,2,4,4,10436532287,12,+73020952839
1398,INSERT,2494,2,2,2025-05-12 19:18:36.375331,2,40817810000628614141,40817810000736617971,,,,,,,,,,,1,2024-09-08,Автотестовая транзакция,37052.20,5,3,5,23254029584,6,+72235049648
1399,INSERT,2495,1,2,2025-05-12 19:18:36.375331,2,40817810000962998823,40817810000909047195,,,,,,,,,,,1,2024-09-09,Автотестовая транзакция,21082.30,4,3,2,59755603419,5,89874220210
1400,INSERT,2496,2,2,2025-05-12 19:18:36.375331,2,40817810000997822340,40817810000037317444,,,,,,,,,,,1,2024-09-10,Автотестовая транзакция,44059.97,2,2,3,57947433516,4,+75515405493
1401,INSERT,2497,2,1,2025-05-12 19:18:36.375331,1,40817810000039011242,40817810000547153095,,,,,,,,,,,1,2024-09-11,Автотестовая транзакция,43394.72,6,4,5,19495184978,12,85896448798
1402,INSERT,2498,2,1,2025-05-12 19:18:36.375331,1,40817810000957543663,40817810000027291462,,,,,,,,,,,2,2024-09-12,Автотестовая транзакция,37798.85,5,2,1,62769575435,1,88083699884
1403,INSERT,2499,2,1,2025-05-12 19:18:36.375331,1,40817810000752552460,40817810000528647437,,,,,,,,,,,2,2024-09-13,Автотестовая транзакция,27421.89,4,3,3,90524681127,1,+71824149454
1404,INSERT,2500,1,2,2025-05-12 19:18:36.375331,2,40817810000378872187,40817810000904682512,,,,,,,,,,,1,2024-09-14,Автотестовая транзакция,29205.62,2,3,1,54516856242,4,81058664245
1405,INSERT,2501,1,1,2025-05-12 19:18:36.375331,1,40817810000300743820,40817810000407985666,,,,,,,,,,,2,2024-09-15,Автотестовая транзакция,5505.93,2,5,3,70057217372,4,86477253245
1406,INSERT,2502,1,1,2025-05-12 19:18:36.375331,1,40817810000277309225,40817810000912055079,,,,,,,,,,,1,2024-09-16,Автотестовая транзакция,47813.54,5,3,3,65297377303,5,+71820928974
1407,INSERT,2503,1,1,2025-05-12 19:18:36.375331,1,40817810000858750602,40817810000282078767,,,,,,,,,,,2,2024-09-17,Автотестовая транзакция,3027.75,5,3,2,15777488607,5,+77999755674
1408,INSERT,2504,2,1,2025-05-12 19:18:36.375331,1,40817810000932761775,40817810000637943551,,,,,,,,,,,2,2024-09-18,Автотестовая транзакция,9011.28,2,4,2,52406587035,1,85558688487
1409,INSERT,2505,2,1,2025-05-12 19:18:36.375331,1,40817810000413171685,40817810000225514104,,,,,,,,,,,2,2024-09-19,Автотестовая транзакция,29496.75,4,4,2,76593627612,3,89210547448
1410,INSERT,2506,2,2,2025-05-12 19:18:36.375331,2,40817810000849312650,40817810000323387065,,,,,,,,,,,1,2024-09-20,Автотестовая транзакция,9439.24,6,2,2,93715905809,9,+73983407463
1411,INSERT,2507,2,2,2025-05-12 19:18:36.375331,2,40817810000056624232,40817810000539053443,,,,,,,,,,,2,2024-09-21,Автотестовая транзакция,30697.50,6,3,4,36708314681,8,80841698245
1412,INSERT,2508,1,2,2025-05-12 19:18:36.375331,2,40817810000932808574,40817810000974083720,,,,,,,,,,,2,2024-09-22,Автотестовая транзакция,10359.38,6,3,3,68316911728,3,+75361304235
1413,INSERT,2509,1,2,2025-05-12 19:18:36.375331,2,40817810000203755715,40817810000207829644,,,,,,,,,,,2,2024-09-23,Автотестовая транзакция,21847.81,7,3,3,83039936984,2,80732908379
1414,INSERT,2510,1,2,2025-05-12 19:18:36.375331,2,40817810000619765689,40817810000673224843,,,,,,,,,,,2,2024-09-24,Автотестовая транзакция,32480.99,4,4,5,84071930136,5,+78246087390
1415,INSERT,2511,2,1,2025-05-12 19:18:36.375331,1,40817810000317788579,40817810000257660311,,,,,,,,,,,1,2024-09-25,Автотестовая транзакция,10751.40,6,3,4,99569232046,9,+74885253310
1416,INSERT,2512,2,2,2025-05-12 19:18:36.375331,2,40817810000724347202,40817810000235444822,,,,,,,,,,,1,2024-09-26,Автотестовая транзакция,31322.29,1,1,4,32380679733,12,+74225563156
1417,INSERT,2513,1,2,2025-05-12 19:18:36.375331,2,40817810000759894940,40817810000868168324,,,,,,,,,,,2,2024-09-27,Автотестовая транзакция,10377.89,2,4,3,83155158653,8,81930764347
1418,INSERT,2514,2,2,2025-05-12 19:18:36.375331,2,40817810000802794796,40817810000675575335,,,,,,,,,,,1,2024-09-28,Автотестовая транзакция,40372.18,7,4,4,82236088770,11,86026867051
1419,INSERT,2515,2,2,2025-05-12 19:18:36.375331,2,40817810000345797105,40817810000814098434,,,,,,,,,,,2,2024-09-29,Автотестовая транзакция,43957.23,3,5,4,17791100697,11,85287369022
1420,INSERT,2516,1,1,2025-05-12 19:18:36.375331,1,40817810000529071272,40817810000247031713,,,,,,,,,,,2,2024-09-30,Автотестовая транзакция,15292.74,5,1,2,54367445375,7,87402706053
1421,INSERT,2517,1,2,2025-05-12 19:18:36.375331,2,40817810000159630017,40817810000297036296,,,,,,,,,,,2,2024-10-01,Автотестовая транзакция,41856.06,2,2,1,55846236083,6,+70150387587
1422,INSERT,2518,1,1,2025-05-12 19:18:36.375331,1,40817810000401155695,40817810000380728853,,,,,,,,,,,1,2024-10-02,Автотестовая транзакция,48108.50,1,2,3,93602910571,9,+73283832478
1423,INSERT,2519,1,2,2025-05-12 19:18:36.375331,2,40817810000814654902,40817810000757977007,,,,,,,,,,,2,2024-10-03,Автотестовая транзакция,22886.04,3,5,3,48985570022,3,81742672465
1424,INSERT,2520,2,1,2025-05-12 19:18:36.375331,1,40817810000177969290,40817810000195477024,,,,,,,,,,,2,2024-10-04,Автотестовая транзакция,24823.74,5,4,1,79012333551,12,81496099098
1425,INSERT,2521,2,2,2025-05-12 19:18:36.375331,2,40817810000189164717,40817810000961856744,,,,,,,,,,,1,2024-10-05,Автотестовая транзакция,40200.74,3,3,3,39297489800,3,+72247024000
1426,INSERT,2522,2,1,2025-05-12 19:18:36.375331,1,40817810000576668388,40817810000033098516,,,,,,,,,,,1,2024-10-06,Автотестовая транзакция,33300.44,5,1,3,46295070029,3,+72255972273
1427,INSERT,2523,1,1,2025-05-12 19:18:36.375331,1,40817810000882653259,40817810000075380179,,,,,,,,,,,1,2024-10-07,Автотестовая транзакция,43600.47,3,5,1,60070150464,1,80102786966
1428,INSERT,2524,2,2,2025-05-12 19:18:36.375331,2,40817810000445670895,40817810000091042551,,,,,,,,,,,2,2024-10-08,Автотестовая транзакция,8572.31,2,3,3,86683868715,6,83705156402
1429,INSERT,2525,2,1,2025-05-12 19:18:36.375331,1,40817810000534899568,40817810000561652725,,,,,,,,,,,2,2024-10-09,Автотестовая транзакция,26823.98,4,2,2,89721939228,9,+74729512457
1430,INSERT,2526,1,2,2025-05-12 19:18:36.375331,2,40817810000864956904,40817810000044739379,,,,,,,,,,,2,2024-10-10,Автотестовая транзакция,5017.57,7,2,4,81897971134,7,82333732859
1431,INSERT,2527,2,2,2025-05-12 19:18:36.375331,2,40817810000132048780,40817810000481467945,,,,,,,,,,,2,2024-10-11,Автотестовая транзакция,33062.97,2,5,1,29959739664,9,86132391007
1432,INSERT,2528,2,2,2025-05-12 19:18:36.375331,2,40817810000282357159,40817810000160637252,,,,,,,,,,,2,2024-10-12,Автотестовая транзакция,34160.34,4,3,4,97890507485,11,+77963439058
1433,INSERT,2529,1,2,2025-05-12 19:18:36.375331,2,40817810000189008984,40817810000966639476,,,,,,,,,,,1,2024-10-13,Автотестовая транзакция,48680.82,5,2,2,44122944933,10,87032356434
1434,INSERT,2530,2,2,2025-05-12 19:18:36.375331,2,40817810000335114376,40817810000823914372,,,,,,,,,,,1,2024-10-14,Автотестовая транзакция,21535.79,3,1,3,86291492151,10,+76425273905
1435,INSERT,2531,1,2,2025-05-12 19:18:36.375331,2,40817810000051765111,40817810000106806382,,,,,,,,,,,1,2024-10-15,Автотестовая транзакция,20249.22,3,4,1,20340879393,11,+73349705160
1436,INSERT,2532,2,1,2025-05-12 19:18:36.375331,1,40817810000276214400,40817810000373175388,,,,,,,,,,,2,2024-10-16,Автотестовая транзакция,19601.97,6,4,3,90796504944,7,89280686530
1437,INSERT,2533,2,2,2025-05-12 19:18:36.375331,2,40817810000600476330,40817810000729213919,,,,,,,,,,,2,2024-10-17,Автотестовая транзакция,20644.09,6,3,2,48222978220,8,+72793251022
1438,INSERT,2534,2,1,2025-05-12 19:18:36.375331,1,40817810000373768474,40817810000665916148,,,,,,,,,,,2,2024-10-18,Автотестовая транзакция,37167.71,2,4,5,94761602804,12,83952176752
1439,INSERT,2535,1,2,2025-05-12 19:18:36.375331,2,40817810000903675519,40817810000511025880,,,,,,,,,,,2,2024-10-19,Автотестовая транзакция,31073.79,4,4,4,41280177138,8,+78902152259
1440,INSERT,2536,2,2,2025-05-12 19:18:36.375331,2,40817810000523751930,40817810000095704737,,,,,,,,,,,1,2024-10-20,Автотестовая транзакция,35442.78,5,3,3,78975211872,10,84797051039
1441,INSERT,2537,2,1,2025-05-12 19:18:36.375331,1,40817810000508044165,40817810000478067456,,,,,,,,,,,1,2024-10-21,Автотестовая транзакция,27109.05,3,4,4,30228187184,8,+72452328018
1442,INSERT,2538,1,2,2025-05-12 19:18:36.375331,2,40817810000403032113,40817810000656919278,,,,,,,,,,,1,2024-10-22,Автотестовая транзакция,18015.17,7,3,5,94726490127,6,+70130816269
1443,INSERT,2539,1,2,2025-05-12 19:18:36.375331,2,40817810000898548708,40817810000341873064,,,,,,,,,,,2,2024-10-23,Автотестовая транзакция,27967.20,7,2,4,45411733177,9,+70488927911
1444,INSERT,2540,1,2,2025-05-12 19:18:36.375331,2,40817810000021081227,40817810000630802732,,,,,,,,,,,2,2024-10-24,Автотестовая транзакция,19442.54,1,1,4,43466810731,8,+70488177666
1445,INSERT,2541,1,1,2025-05-12 19:18:36.375331,1,40817810000093280688,40817810000442277944,,,,,,,,,,,1,2024-10-25,Автотестовая транзакция,1278.05,3,2,4,42218347795,12,+76527482014
1446,INSERT,2542,2,1,2025-05-12 19:18:36.375331,1,40817810000964370146,40817810000500441820,,,,,,,,,,,1,2024-10-26,Автотестовая транзакция,34050.69,4,4,4,82701682219,5,83277051505
1447,INSERT,2543,2,1,2025-05-12 19:18:36.375331,1,40817810000050918253,40817810000664802844,,,,,,,,,,,2,2024-10-27,Автотестовая транзакция,9454.19,2,4,1,35508015936,8,85926915429
1448,INSERT,2544,2,1,2025-05-12 19:18:36.375331,1,40817810000108263395,40817810000011788230,,,,,,,,,,,1,2024-10-28,Автотестовая транзакция,12871.17,1,3,3,75154902187,8,+74658981282
1449,INSERT,2545,1,2,2025-05-12 19:18:36.375331,2,40817810000556979242,40817810000365950473,,,,,,,,,,,1,2024-10-29,Автотестовая транзакция,21553.97,4,2,2,29606786436,5,81263405673
1450,INSERT,2546,2,1,2025-05-12 19:18:36.375331,1,40817810000878564217,40817810000466360424,,,,,,,,,,,2,2024-10-30,Автотестовая транзакция,23164.01,3,5,2,96488733309,2,+76572321477
1451,INSERT,2547,2,1,2025-05-12 19:18:36.375331,1,40817810000946749098,40817810000038791614,,,,,,,,,,,2,2024-10-31,Автотестовая транзакция,3579.04,4,5,4,78924165739,6,84513551776
1452,INSERT,2548,2,2,2025-05-12 19:18:36.375331,2,40817810000892587414,40817810000539022425,,,,,,,,,,,1,2024-11-01,Автотестовая транзакция,8910.71,6,4,1,83103015786,4,+75261949890
1453,INSERT,2549,2,1,2025-05-12 19:18:36.375331,1,40817810000354521128,40817810000322754492,,,,,,,,,,,1,2024-11-02,Автотестовая транзакция,3226.33,2,2,3,32848254839,12,+72525576239
1454,INSERT,2550,1,1,2025-05-12 19:18:36.375331,1,40817810000560424692,40817810000997906903,,,,,,,,,,,2,2024-11-03,Автотестовая транзакция,11603.34,3,5,4,68262623477,5,85169994488
1455,INSERT,2551,2,1,2025-05-12 19:18:36.375331,1,40817810000939007862,40817810000998889911,,,,,,,,,,,1,2024-11-04,Автотестовая транзакция,14125.29,6,3,3,46564339961,4,+74000642160
1456,INSERT,2552,2,1,2025-05-12 19:18:36.375331,1,40817810000201258138,40817810000459017897,,,,,,,,,,,1,2024-11-05,Автотестовая транзакция,15657.15,7,3,5,15648317871,5,88472123010
1457,INSERT,2553,1,2,2025-05-12 19:18:36.375331,2,40817810000548739973,40817810000516178332,,,,,,,,,,,2,2024-11-06,Автотестовая транзакция,5977.31,6,1,1,56707358360,1,89704299111
1458,INSERT,2554,1,2,2025-05-12 19:18:36.375331,2,40817810000577847028,40817810000742280428,,,,,,,,,,,1,2024-11-07,Автотестовая транзакция,9586.27,4,4,1,53050402770,8,88581289265
1459,INSERT,2555,1,1,2025-05-12 19:18:36.375331,1,40817810000802029908,40817810000333743533,,,,,,,,,,,2,2024-11-08,Автотестовая транзакция,38099.39,2,5,4,32150177335,6,85248467482
1460,INSERT,2556,2,1,2025-05-12 19:18:36.375331,1,40817810000470486943,40817810000229138427,,,,,,,,,,,2,2024-11-09,Автотестовая транзакция,17997.86,6,2,3,25188848740,5,+76620428499
1461,INSERT,2557,1,2,2025-05-12 19:18:36.375331,2,40817810000744343717,40817810000828974130,,,,,,,,,,,1,2024-11-10,Автотестовая транзакция,4907.38,6,3,4,38841485808,2,89403543658
1462,INSERT,2558,1,1,2025-05-12 19:18:36.375331,1,40817810000620343053,40817810000685663657,,,,,,,,,,,2,2024-11-11,Автотестовая транзакция,15875.56,3,2,4,35023611667,8,89352259653
1463,INSERT,2559,2,1,2025-05-12 19:18:36.375331,1,40817810000851956452,40817810000123459641,,,,,,,,,,,1,2024-11-12,Автотестовая транзакция,27692.80,3,4,2,99466598706,4,89350230066
1464,INSERT,2560,1,1,2025-05-12 19:18:36.375331,1,40817810000133588808,40817810000819460683,,,,,,,,,,,2,2024-11-13,Автотестовая транзакция,10990.14,3,5,3,53547658302,8,+78092870407
1465,INSERT,2561,1,2,2025-05-12 19:18:36.375331,2,40817810000926760911,40817810000813633295,,,,,,,,,,,1,2024-11-14,Автотестовая транзакция,3871.62,6,3,4,59870884773,7,83898583078
1466,INSERT,2562,2,1,2025-05-12 19:18:36.375331,1,40817810000368867025,40817810000600247208,,,,,,,,,,,1,2024-11-15,Автотестовая транзакция,42499.77,4,4,3,19232365820,8,+70173246415
1467,INSERT,2563,2,2,2025-05-12 19:18:36.375331,2,40817810000410235188,40817810000568061040,,,,,,,,,,,1,2024-11-16,Автотестовая транзакция,22254.57,5,5,2,37427847175,12,81266875039
1468,INSERT,2564,2,2,2025-05-12 19:18:36.375331,2,40817810000688441545,40817810000383045941,,,,,,,,,,,2,2024-11-17,Автотестовая транзакция,29056.28,6,5,4,91934345247,2,89166890240
1469,INSERT,2565,2,2,2025-05-12 19:18:36.375331,2,40817810000375818037,40817810000670759306,,,,,,,,,,,1,2024-11-18,Автотестовая транзакция,6648.88,3,1,4,76587992089,8,81555900132
1470,INSERT,2566,2,1,2025-05-12 19:18:36.375331,1,40817810000288166294,40817810000927491935,,,,,,,,,,,2,2024-11-19,Автотестовая транзакция,1237.84,5,5,2,87503699535,9,88723911372
1471,INSERT,2567,1,1,2025-05-12 19:18:36.375331,1,40817810000292662618,40817810000926816382,,,,,,,,,,,2,2024-11-20,Автотестовая транзакция,40636.76,1,3,4,85313780175,6,87167632691
1472,INSERT,2568,1,1,2025-05-12 19:18:36.375331,1,40817810000069023423,40817810000225172634,,,,,,,,,,,1,2024-11-21,Автотестовая транзакция,11280.03,3,3,5,16551517280,8,+72088049037
1473,INSERT,2569,2,2,2025-05-12 19:18:36.375331,2,40817810000831909983,40817810000653388255,,,,,,,,,,,2,2024-11-22,Автотестовая транзакция,39412.49,1,4,1,41926005270,8,85399895703
1474,INSERT,2570,1,1,2025-05-12 19:18:36.375331,1,40817810000281163742,40817810000210686545,,,,,,,,,,,2,2024-11-23,Автотестовая транзакция,10563.63,5,1,4,71404247712,4,+74518811295
1475,INSERT,2571,1,2,2025-05-12 19:18:36.375331,2,40817810000080423253,40817810000992636840,,,,,,,,,,,2,2024-11-24,Автотестовая транзакция,9798.29,3,2,3,99060805410,6,89446233879
1476,INSERT,2572,2,1,2025-05-12 19:18:36.375331,1,40817810000658536627,40817810000759345891,,,,,,,,,,,2,2024-11-25,Автотестовая транзакция,24370.40,6,1,1,24926793939,10,84834338599
1477,INSERT,2573,1,1,2025-05-12 19:18:36.375331,1,40817810000634491988,40817810000254587325,,,,,,,,,,,2,2024-11-26,Автотестовая транзакция,3063.51,4,2,1,13142203379,5,87814919660
1478,INSERT,2574,1,2,2025-05-12 19:18:36.375331,2,40817810000482720466,40817810000824201430,,,,,,,,,,,1,2024-11-27,Автотестовая транзакция,20645.45,1,4,5,60274307560,5,+77286289231
1479,INSERT,2575,2,2,2025-05-12 19:18:36.375331,2,40817810000424722960,40817810000034235119,,,,,,,,,,,2,2024-11-28,Автотестовая транзакция,8238.68,1,3,1,24991637918,2,86366840624
1480,INSERT,2576,2,2,2025-05-12 19:18:36.375331,2,40817810000364029246,40817810000081094545,,,,,,,,,,,2,2024-11-29,Автотестовая транзакция,20943.23,4,1,5,41586666164,6,83670491996
1481,INSERT,2577,2,2,2025-05-12 19:18:36.375331,2,40817810000609407948,40817810000584843341,,,,,,,,,,,2,2024-11-30,Автотестовая транзакция,27027.36,5,1,3,90019507945,8,89894567906
1482,INSERT,2578,1,1,2025-05-12 19:18:36.375331,1,40817810000695127935,40817810000570885379,,,,,,,,,,,2,2024-12-01,Автотестовая транзакция,33036.61,2,3,2,73015499524,5,+70425924468
1483,INSERT,2579,1,2,2025-05-12 19:18:36.375331,2,40817810000538200086,40817810000742601027,,,,,,,,,,,1,2024-12-02,Автотестовая транзакция,6008.80,2,4,1,89962496058,6,89757273069
1484,INSERT,2580,2,2,2025-05-12 19:18:36.375331,2,40817810000635631397,40817810000468884205,,,,,,,,,,,1,2024-12-03,Автотестовая транзакция,45744.21,5,3,3,18629078416,9,+77595292935
1485,INSERT,2581,2,2,2025-05-12 19:18:36.375331,2,40817810000705982042,40817810000720986431,,,,,,,,,,,2,2024-12-04,Автотестовая транзакция,44098.95,2,3,2,61291772870,4,83736777349
1486,INSERT,2582,2,1,2025-05-12 19:18:36.375331,1,40817810000525671963,40817810000579998426,,,,,,,,,,,2,2024-12-05,Автотестовая транзакция,17944.34,2,2,4,63896531373,2,+74944944717
1487,INSERT,2583,2,1,2025-05-12 19:18:36.375331,1,40817810000609980095,40817810000914691287,,,,,,,,,,,1,2024-12-06,Автотестовая транзакция,43553.93,5,3,3,52115927610,8,+76774457375
1488,INSERT,2584,2,1,2025-05-12 19:18:36.375331,1,40817810000735630984,40817810000907936198,,,,,,,,,,,2,2024-12-07,Автотестовая транзакция,15816.59,6,3,2,98445585384,2,+75675545593
1489,INSERT,2585,2,1,2025-05-12 19:18:36.375331,1,40817810000385576772,40817810000243643592,,,,,,,,,,,1,2024-12-08,Автотестовая транзакция,24485.35,4,2,2,49101951321,6,89236279969
1490,INSERT,2586,1,1,2025-05-12 19:18:36.375331,1,40817810000091001009,40817810000031747571,,,,,,,,,,,2,2024-12-09,Автотестовая транзакция,26943.43,4,3,2,24871139307,9,+76371266916
1491,INSERT,2587,1,1,2025-05-12 19:18:36.375331,1,40817810000889596630,40817810000064814033,,,,,,,,,,,1,2024-12-10,Автотестовая транзакция,8601.35,3,4,1,30846890239,5,87807771186
1492,INSERT,2588,2,2,2025-05-12 19:18:36.375331,2,40817810000917922072,40817810000295762608,,,,,,,,,,,1,2024-12-11,Автотестовая транзакция,46549.12,5,1,5,26778857745,10,84842897689
1493,INSERT,2589,2,2,2025-05-12 19:18:36.375331,2,40817810000436173272,40817810000348769386,,,,,,,,,,,1,2024-12-12,Автотестовая транзакция,45902.05,4,4,4,64965363258,2,89775198547
1494,INSERT,2590,2,2,2025-05-12 19:18:36.375331,2,40817810000194234901,40817810000341648499,,,,,,,,,,,1,2024-12-13,Автотестовая транзакция,39652.05,4,3,3,94677898446,9,+73265492812
1495,INSERT,2591,1,2,2025-05-12 19:18:36.375331,2,40817810000310260546,40817810000263918977,,,,,,,,,,,1,2024-12-14,Автотестовая транзакция,46287.92,3,1,3,56190571952,6,80569899892
1496,INSERT,2592,1,1,2025-05-12 19:18:36.375331,1,40817810000576274293,40817810000859543962,,,,,,,,,,,2,2024-12-15,Автотестовая транзакция,33944.77,3,2,2,42869256949,8,+76544727463
1497,INSERT,2593,2,2,2025-05-12 19:18:36.375331,2,40817810000712081220,40817810000912079550,,,,,,,,,,,1,2024-12-16,Автотестовая транзакция,46202.39,3,3,2,19623928857,7,+71888430434
1498,INSERT,2594,1,2,2025-05-12 19:18:36.375331,2,40817810000562247530,40817810000124602144,,,,,,,,,,,2,2024-12-17,Автотестовая транзакция,17507.01,3,2,4,50724989392,10,+75520890439
